"lemma_id","grammar"
"H5766b","Conj-w | N-fs | 3fs"
"H5766b","N-fp"
"H5766b","Conj-w | N-fs"
"H5766b","N-fs"
"H5769b","N-proper-ms"
"H5774a","Conj-w | V-Qal-ConsecImperf-3ms"
"H5774a","V-Qal-Prtcpl-fp"
"H5774a","Conj-w | V-Qal-ConjPerf-3ms"
"H5774a","V-Qal-Imperf.Cohort-1cs"
"H5774a","Prep-l | V-Qal-Inf"
"H5774a","V-Qal-Prtcpl-fs"
"H5774a","V-Qal-Imperf-3fs"
"H5774a","V-Qal-Imperf-3ms"
"H5774a","Conj-w | V-Qal-ConsecImperf-1cp | 3fs"
"H5774a","V-Qal-Inf"
"H5774a","V-Piel-Imperf-3ms"
"H5774a","V-Qal-Imperf-3mp"
"H5774a","V-Hitpael-Imperf-3ms"
"H5774a","V-Qal-Imperf-2ms"
"H5774a","V-Hifil-Imperf-2ms"
"H5774a","V-Qal-Imperf-3fp"
"H5774a","Conj-w | V-Qal-ConjPerf-3cp"
"H5774a","V-Piel-Prtcpl-ms"
"H5774a","Prep-b | V-Piel-Inf | 1cs"
"H5774b","V-Qal-Imperf.Cohort-3fs"
"H5788a","Prep-b, Art | N-ms"
"H5788a","Conj-w, Prep-b | N-ms"
"H5788b","N-fs"
"H5798a","N-proper-ms"
"H5798a","Prep-b | N-proper-ms"
"H5798a","Conj-w | N-proper-ms"
"H5798b","N-proper-ms"
"H5800a","Conj-w | V-Qal-Imp-ms"
"H5800a","V-Qal-Imperf-2ms | 1cs"
"H5800a","Conj-w | V-Qal-Prtcpl-ms"
"H5800a","Prep-l | V-Qal-Prtcpl-msc"
"H5800a","V-Qal-Imp-ms | 3fs"
"H5800a","Conj-w | V-Qal-ConsecImperf-3ms"
"H5800a","Conj-w | V-Qal-ConsecImperf-2fs"
"H5800a","Prep-m | V-Qal-Inf"
"H5800a","V-Qal-Imperf-3fs"
"H5800a","V-Qal-QalPassPrtcpl-ms"
"H5800a","V-Nifal-Imperf-3mp"
"H5800a","Art | V-Qal-Prtcpl-fs"
"H5800a","V-Qal-Perf-1cs | 3mp"
"H5800a","Conj-w | V-Qal-ConjImperf.Cohort-1cs"
"H5800a","V-QalPass-Perf-3fs"
"H5800a","V-Qal-Imperf-3ms | 2mse"
"H5800a","V-Qal-Perf-1cs | 2fs"
"H5800a","V-Qal-Perf-3ms | 3ms"
"H5800a","V-Qal-Perf-3ms | 1cp"
"H5800a","V-Qal-Perf-1cp"
"H5800a","V-Qal-Perf-3cp"
"H5800a","Art | V-Qal-Prtcpl-mp"
"H5800a","V-Qal-Imperf-1cs"
"H5800a","V-Qal-QalPassPrtcpl-fp"
"H5800a","V-Qal-Perf-1cp | 3ms"
"H5800a","V-Qal-Imperf-2ms | 3mse"
"H5800a","Conj-w | V-Qal-ConjPerf-1cs | 3mp"
"H5800a","V-Qal-Perf-2mp"
"H5800a","V-Qal-Perf-3ms"
"H5800a","Conj-w | V-Qal-ConjPerf-3cp | 2fs2"
"H5800a","V-QalPass-Perf-3ms"
"H5800a","V-Qal-Imperf.Cohort-1cp"
"H5800a","Conj-w | V-Qal-ConsecImperf-3mp"
"H5800a","V-Nifal-Prtcpl-ms"
"H5800a","V-Qal-Imperf-2mp"
"H5800a","Prep-l | V-Qal-Inf | 2fs"
"H5800a","V-Qal-Imperf-3ms | 3mse"
"H5800a","Prep-l | V-Qal-Inf"
"H5800a","V-Qal-Perf-3fs"
"H5800a","V-Qal-Perf-2ms"
"H5800a","V-Nifal-Perf-3ms"
"H5800a","Conj-w | V-Qal-ConsecImperf-3mp | 3ms"
"H5800a","V-Qal-Prtcpl-mpc"
"H5800a","V-Qal-Imperf-2mp | 3ms"
"H5800a","Conj-w | V-Qal-ConjImperf-2ms"
"H5800a","V-Qal-Prtcpl-mpc | 2ms"
"H5800a","V-Qal-Imperf.Cohort-1cs"
"H5800a","V-Qal-Perf-2ms | 1cs"
"H5800a","V-Nifal-Imperf-3fs"
"H5800a","Conj-w | V-Qal-ConsecImperf-2ms | 3mp"
"H5800a","V-Qal-QalPassPrtcpl-fs"
"H5800a","Conj-w | V-Nifal-Prtcpl-ms"
"H5800a","V-Qal-Perf-3ms | 1cs"
"H5800a","Conj-w | V-Qal-InfAbs"
"H5800a","V-Qal-InfAbs"
"H5800a","Prep-k | V-Qal-QalPassPrtcpl-fsc"
"H5800a","V-Qal-Perf-2ms | 3mp"
"H5800a","V-Qal-Imperf-2ms"
"H5800a","V-Qal-Imperf-1cs | 2mse"
"H5800a","V-Qal-Perf-2fp"
"H5800a","V-Qal-Imperf-1cp"
"H5800a","V-Qal-Perf-3cp | 1cs"
"H5800a","V-Qal-Imperf-1cs | 3mp"
"H5800a","V-Qal-Imperf-1cs | 2ms"
"H5800a","Conj-w | V-Qal-ConsecImperf-3mp | 1cs"
"H5800a","Conj-w | V-Qal-QalPassPrtcpl-ms"
"H5800a","Prep-b | V-Qal-Inf | 3mp"
"H5800a","V-Qal-Perf-1cs"
"H5800a","V-Qal-Imperf-3mp | 2ms"
"H5800a","V-Qal-Imp-mp"
"H5800a","V-Qal-Imperf-3ms | 3fse"
"H5800a","Conj-w | V-Qal-ConsecImperf-3ms | 1cs"
"H5800a","Prep-b | V-Qal-Inf | 2mp"
"H5800a","V-Qal-Imperf-3mp"
"H5800a","Art | V-Nifal-Prtcpl-fp"
"H5800a","Conj-w | V-Qal-Prtcpl-mpc"
"H5800a","Conj-w | V-Qal-ConjPerf-3ms | 1cs2"
"H5800a","V-Qal-Inf | 3mp"
"H5800a","V-Nifal-Perf-3fs"
"H5800a","V-Qal-Imperf-2ms | 3fs"
"H5800a","V-Qal-Imperf-2ms | 1cp"
"H5800a","Conj-w | V-Qal-ConjPerf-3ms"
"H5800a","V-Qal-Imperf-3ms"
"H5800a","V-Qal-Prtcpl-mpc | 3ms"
"H5800a","V-Qal-Imperf-3ms | 1cp"
"H5800a","V-Qal-Imp-mp | 3fs"
"H5800a","V-Qal-Prtcpl-msc"
"H5800a","Conj-w | V-Qal-ConjPerf-3cp"
"H5800a","V-Qal-Inf | 2fs"
"H5800a","Conj-w | V-Qal-ConjPerf-2mp"
"H5800b","Conj-w | V-Qal-ConsecImperf-3mp"
"H5826",""
"H5844a","Prep-k | V-Qal-Prtcpl-fs"
"H5844a","V-Qal-Imperf-2mp"
"H5844a","Conj-w | V-Qal-ConjPerf-3ms"
"H5844a","Conj-w | V-Qal-ConsecImperf-3ms"
"H5844a","V-Hifil-Perf-2ms"
"H5844a","V-Qal-Imperf-3mp"
"H5844a","V-Hifil-Imperf-3ms"
"H5844a","V-Qal-Imperf-3ms"
"H5844a","V-Qal-Imperf-2ms"
"H5844a","Conj-w | V-Qal-ConjImperf-3mp"
"H5844a","V-Qal-Prtcpl-ms"
"H5844a","Conj-w | V-Qal-ConjPerf-3cp"
"H5844b","V-Qal-InfAbs"
"H5844b","Conj-w | V-Qal-Prtcpl-msc | 2ms"
"H5848a","V-Qal-Imperf-3ms"
"H5848b","V-Qal-Imperf-3mp"
"H5848b","V-Qal-Imperf-3ms"
"H5848c","Prep-b | V-Nifal-Inf"
"H5848c","Conj-w | V-Hitpael-ConsecImperf-3fs"
"H5848c","V-Qal-Imperf-3ms"
"H5848c","Prep-b | V-Hitpael-Inf | 3mp"
"H5848c","Conj-w | V-Hitpael-ConjImperf-3fs"
"H5848c","Conj-w, Prep-b | V-Hifil-Inf"
"H5848c","Prep-b | V-Qal-Inf"
"H5848c","V-Hitpael-Imperf-3fs"
"H5848c","Prep-b | V-Hitpael-Inf"
"H5848c","Art | N-mp"
"H5849a","V-Qal-Imperf-2ms | 3mse"
"H5849a","V-Qal-Prtcpl-mp"
"H5849b","V-Piel-Perf-2ms"
"H5849b","Art | V-Hifil-Prtcpl-fs"
"H5849b","Art | V-Piel-Prtcpl-msc | 2fs"
"H5849b","V-Piel-Imperf-2ms | 3ms"
"H5849b","Pro-r | V-Piel-Perf-3fs"
"H5854",""
"H5858a","N-proper-ms"
"H5858b","Conj-w | N-proper-ms"
"H5858c","N-proper-fs"
"H5860a","Conj-w | V-Qal-ConsecImperf-3ms"
"H5860b","Conj-w | V-Qal-ConsecImperf-2ms"
"H5867a","Conj-w, Prep-m | N-proper-fs"
"H5867a","N-proper-fs"
"H5867a","Conj-w | N-proper-fs"
"H5867a","Prep-b | N-proper-fs"
"H5867b","Conj-w | N-proper-ms"
"H5867b","N-proper-ms"
"H5867b","N-proper-fs"
"H5868b","Prep-b | N-ms"
"H5869a","Prep | N-cdc | 3ms"
"H5869a","N-csc | 3mp"
"H5869a","Prep-b | N-cdc | 3fp"
"H5869a","N-cdc | 2fs"
"H5869a","Prep-b | N-cdc | 2mp"
"H5869a","Prep-b | N-cdc | 3mp"
"H5869a","Prep-l, Art | N-cs"
"H5869a","Prep-l | N-cdc"
"H5869a","Prep-l | N-cd"
"H5869a","Prep-l | N-cdc | 2mp"
"H5869a","Prep-m | N-cdc | 3ms"
"H5869a","Prep-b | N-cdc | 2fs"
"H5869a","N-cdc | 3mp"
"H5869a","Conj-w | N-cdc | 2ms"
"H5869a","N-cdc | 2mp"
"H5869a","N-cdc | 3fs"
"H5869a","Prep-l | N-cdc | 3mp"
"H5869a","Conj-w | N-csc | 2mp"
"H5869a","Conj-w | N-csc"
"H5869a","N-cdc | 1cs"
"H5869a","Prep-l | N-cdc | 1cs"
"H5869a","Prep-l | N-cdc | 2ms"
"H5869a","Prep-b | N-cdc | 1cp"
"H5869a","Conj-w | N-cdc"
"H5869a","Conj-w | N-cdc | 2mp"
"H5869a","Prep-b | N-cdc | 3ms"
"H5869a","Conj-w | N-cdc | 3ms"
"H5869a","Conj-w, Prep-b | N-cdc"
"H5869a","Prep-b | N-csc | 3ms"
"H5869a","N-csc | 2ms"
"H5869a","Conj-w | N-cd"
"H5869a","Prep-m | N-cdc | 2fs"
"H5869a","Prep-l | N-cdc | 3ms"
"H5869a","Conj-w | N-csc | 3ms"
"H5869a","Prep-b | N-cs"
"H5869a","N-csc | 3fs"
"H5869a","Conj-w | N-cdc | 1cp"
"H5869a","Prep-b | N-cdc"
"H5869a","N-csc | 1cs"
"H5869a","Prep-b | N-cdc | 3fs"
"H5869a"," Prep-b | N-cdc | 3mp"
"H5869a","Prep-m | N-cdc | 1cs"
"H5869a","N-cd"
"H5869a","N-csc | 2fs"
"H5869a","Prep-b | N-cdc | 1cs"
"H5869a","Conj-w | N-cdc | 1cs"
"H5869a","N-csc"
"H5869a","Prep-l | N-cdc | 1cp"
"H5869a","N-cs"
"H5869a","Conj-w | N-cdc | 2fs"
"H5869a","Prep-m | N-cdc"
"H5869a","Art | N-cdc"
"H5869a","Prep-b | N-cdc | 2ms"
"H5869a","Conj-w | N-cs"
"H5869a","Conj-w | N-csc | 1cs"
"H5869a","N-cdc"
"H5869a","Conj-w, Prep-l | N-cdc"
"H5869a","Art | N-cs"
"H5869a","N-csc | 3ms"
"H5869a","Prep-k | N-csc"
"H5869a","N-cdc | 1cp"
"H5869a","Prep-k | N-cdc"
"H5869a","N-cdc | 3ms"
"H5869a","Prep-l, Art | N-cd"
"H5869a","N-csc | 1cp"
"H5869a","N-cdc | 2ms"
"H5869a","Prep-m | N-cdc | 2ms"
"H5869b","Art | N-cp"
"H5869b","N-cp"
"H5869b","N-proper-fs"
"H5869b","N-csc"
"H5869b","N-cpc"
"H5869b","Art | N-cs"
"H5869b","Art | N-cs | 3fs"
"H5869b","Prep-b, Art | N-fs"
"H5869b","N-cs"
"H5869b","N-fpc | 3mp"
"H5872",""
"H5879","N-proper-fs"
"H5883",""
"H5892a","Prep-b | N-ms"
"H5892a","N-ms"
"H5892b","N-fpc | 3ms"
"H5892b","Prep-l | N-fpc | 3fs"
"H5892b","Art | N-fp"
"H5892b","N-fs"
"H5892b","Prep-k | N-fs"
"H5892b","Conj-w | N-fpc | 3mp"
"H5892b","Conj-w, Prep-b | N-fsc | 3ms"
"H5892b","Prep-l | N-fsc | 3ms"
"H5892b","Conj-w | N-fpc | 2ms"
"H5892b","N-proper-fs"
"H5892b","Prep-l | N-fpc"
"H5892b","N-fsc"
"H5892b","Prep-m, Art | N-fp"
"H5892b","Conj-w | N-fpc"
"H5892b","Prep-m | N-fs"
"H5892b","N-fsc | 2ms"
"H5892b","Conj-w, Art | N-fp"
"H5892b","Prep-b | N-fpc | 3fs"
"H5892b","Conj-w | N-fp"
"H5892b","Prep-l, Art | N-fs"
"H5892b","Prep-b | N-fsc | 3ms"
"H5892b"," Art | N-fs"
"H5892b","Prep, Art | N-fs"
"H5892b","N-fpc | 3mp"
"H5892b","Prep-l, Art | N-fsc"
"H5892b","Conj-w | N-fpc | 3fs"
"H5892b","Prep-b, Art | N-fpc | 1cp"
"H5892b","Prep-m | N-fpc"
"H5892b","Prep-l | N-fsc"
"H5892b","N-fsc | 3mp"
"H5892b","N-fsc | 3ms"
"H5892b","Conj-w | N-fs"
"H5892b","Prep-k, Art | N-fp"
"H5892b","Prep-b, Art | N-fs"
"H5892b","Prep-m | N-fsc | 3ms"
"H5892b","Prep-m, Art | N-fs"
"H5892b","Prep-b | N-fpc"
"H5892b","Conj-w, Prep-b | N-fpc"
"H5892b","Art | N-fs"
"H5892b","Prep-b | N-fs"
"H5892b","Conj-w, Art | N-fs"
"H5892b","Conj-w | N-fpc | 2mp"
"H5892b","Conj-w, Prep-l | N-fpc"
"H5892b","Prep-l | N-fpc | 3mp"
"H5892b","Prep-m | N-fpc | 3mp"
"H5892b","Conj-w, Prep-l, Art | N-fp"
"H5892b","N-fp"
"H5892b","Conj-w, Prep-b | N-fpc | 3ms"
"H5892b","N-fsc | 3fs"
"H5892b","Prep-m | N-fsc"
"H5892b","Prep-b | N-fsc"
"H5892b","N-fpc"
"H5892b","Prep-b | N-fpc | 3ms"
"H5892b","N-fpc | 1cs"
"H5892b","Prep-l, Art | N-fp"
"H5892b","N-fpc | 2fs"
"H5892b","Prep-b | N-fsc | 1cs"
"H5892b","Prep-m | N-fpc | 3ms"
"H5892b","N-fpc | 3fs"
"H5892b","N-fpc | 2ms"
"H5892b","Art | N-fs | 3fs"
"H5892b","Prep-m | N-fsc | 2ms"
"H5892b","Prep-b | N-fpc | 2mp"
"H5892b","Prep-b, Art | N-fp"
"H5892b","Conj-w | N-fpc | 3ms"
"H5892b","N-fsc | 1cs"
"H5892b","N-fpc | 2mp"
"H5892b","Prep-b | N-fpc | 3mp"
"H5892b","Prep-l | N-fs"
"H5892b","Conj-w | N-fsc"
"H5921a","Prep-m | 1cp"
"H5921a","Prep-m | 3fs"
"H5921a","Prep | 3fp"
"H5921a","Prep-m | 2mp"
"H5921a","Prep | 2mp"
"H5921a","Prep"
"H5921a","Conj-w | Prep | 2fs"
"H5921a","Prep | 1cs"
"H5921a","Conj-w, Prep-m"
"H5921a","Prep-m"
"H5921a","Prep-m | 2fs"
"H5921a","Conj-w, Art | Prep | 3fs"
"H5921a","Pro-r | Prep"
"H5921a","Conj-w, Prep-m | 3ms"
"H5921a","Conj-w | Prep"
"H5921a","Conj-w | Prep | 3mp"
"H5921a","Prep | 2fs"
"H5921a","Prep | 2ms"
"H5921a","Prep | 2fp"
"H5921a"," Prep"
"H5921a","Prep-m | 1cs"
"H5921a",""
"H5921a","Prep-m | 2ms"
"H5921a","Prep | 3fs"
"H5921a","Prep-m | 3ms"
"H5921a","Prep | 3ms"
"H5921a","Prep | 3mp"
"H5921a","Conj-w | Prep | 1cs"
"H5921a","Conj-w | Prep | 3fs"
"H5921a","Prep-m | 3mp"
"H5921a","Prep-k | Prep"
"H5921a","Conj-w | Prep | 3ms"
"H5921a","Prep | 1cp"
"H5921b","Prep"
"H5922","Prep | 3fs"
"H5922","Prep | 2ms"
"H5922",""
"H5930a","Conj-w, Prep-l | N-fs"
"H5930a","Prep-l | N-fsc"
"H5930a","Prep-b | N-fp"
"H5930a","N-fsc | 3mp"
"H5930a","N-fsc | 3ms"
"H5930a","Prep-k, Art | N-fs"
"H5930a","N-fpc | 2mp"
"H5930a","Prep-b | N-fpc | 1cp"
"H5930a","Conj-w | N-fp"
"H5930a","Prep-l | N-fpc | 2mp"
"H5930a","Conj-w | N-fsc | 3ms"
"H5930a","Prep-b | N-fs"
"H5930a","N-fp"
"H5930a","Conj-w | N-fs"
"H5930a","Conj-w, Art | N-fs"
"H5930a","N-fpc | 3mp"
"H5930a","Conj-w, Art | N-fp"
"H5930a","Conj-w, Prep-l | N-fsc"
"H5930a","Art | N-fp"
"H5930a","Prep-l, Art | N-fp"
"H5930a","Prep-l, Art | N-fs"
"H5930a","Conj-w | N-fsc | 2ms"
"H5930a","Art | N-fs"
"H5930a","N-fs"
"H5930a","N-fsc"
"H5930a","N-fpc | 2ms"
"H5930a","Prep-l | N-fpc"
"H5930a","Conj-w | N-fsc"
"H5930a","Conj-w | N-fpc | 2ms"
"H5930a","N-fsc | 2ms"
"H5930a","N-fpc"
"H5930a","Prep-m | N-fp"
"H5930a","Prep-l | N-fs"
"H5930c","N-fpc | 3ms"
"H5943",""
"H5944","Conj-w | N-fsc | 3ms"
"H5945a","Art | Adj-fs"
"H5945a","Art | Adj-fp"
"H5945a","Adj-ms"
"H5945a","Art | Adj-ms"
"H5945b","Prep-l | Adj-ms"
"H5945b","Conj-w | Adj-ms"
"H5945b","Prep-b | Adj-ms"
"H5945b","Adj-ms"
"H5953","Conj-w | N-mpc | 2mp"
"H5953a","Conj-w | V-Piel-Imp-ms"
"H5953a","V-Hitpael-Perf-1cs"
"H5953a","Conj-w | V-Hitpael-ConsecImperf-3mp"
"H5953a","V-Piel-Perf-2ms"
"H5953a","V-Piel-Perf-3fs"
"H5953a","Prep-l | V-Hitpael-Inf"
"H5953a","Conj-w | V-Hitpael-ConjPerf-3cp"
"H5953a","V-Pual-Perf-3ms"
"H5953a","V-Hitpael-Perf-2fs"
"H5953a","V-Hitpael-Perf-3ms"
"H5953b","V-Piel-Imperf-3mp"
"H5953b","Conj-w | V-Piel-ConsecImperf-3mp | 3ms"
"H5953b","V-Piel-Imperf-2ms"
"H5953b","V-Piel-InfAbs"
"H5953c","V-Piel-Prtcpl-ms"
"H5953d","Conj-w | V-Piel-ConjPerf-1cs"
"H5971a","N-msc"
"H5971a","Conj-w, Prep-m | N-ms"
"H5971a","Prep-k | N-msc | 2ms"
"H5971a","Conj-w, Prep-b | N-msc | 2ms"
"H5971a","Prep-l | N-msc | 2ms"
"H5971a","Prep-l, Art | N-ms"
"H5971a","Prep-k | N-ms"
"H5971a","Conj-w | N-msc | 2ms"
"H5971a","Conj-w, Prep-m | N-mp"
"H5971a","Prep-m | N-msc | 2ms"
"H5971a","Prep-l | N-mpc"
"H5971a","Conj-w | N-msc | 2fs"
"H5971a","N-msc | 3ms"
"H5971a","Prep-m | N-msc"
"H5971a","N-msc | 1cp"
"H5971a","N-fs"
"H5971a","Conj-w | N-mp"
"H5971a","Prep-b | N-msc | 1cs"
"H5971a","Prep-l | N-mp"
"H5971a","Prep-b | N-mpc | 2ms"
"H5971a","Prep-l | N-msc | 3ms"
"H5971a","Prep-l | N-msc | 1cs"
"H5971a","Conj-w, Prep-m | N-msc | 3ms"
"H5971a","Conj-w | N-ms"
"H5971a","Prep-k, Art | N-ms"
"H5971a","Conj-w, Prep-l | N-msc | 2ms"
"H5971a","Prep-m | N-mpc"
"H5971a","N-ms"
"H5971a","Prep-m | N-ms"
"H5971a","Conj-w, Prep-m | N-msc | 2ms"
"H5971a","Prep-b | N-mpc"
"H5971a","N-msc | 3fs"
"H5971a","Conj-w | N-msc"
"H5971a","Prep-b | N-msc | 2ms"
"H5971a","Conj-w | N-msc | 1cs"
"H5971a","Conj-w, Art | N-ms"
"H5971a","N-mpc"
"H5971a","N-msc | 2fs"
"H5971a","N-msc | 2ms"
"H5971a","Conj-w | N-mpc"
"H5971a","Prep-l | N-msc | 2fs"
"H5971a","Prep-k | N-mpc"
"H5971a","Conj-w, Prep-k | N-msc | 2ms"
"H5971a","Prep-b, Art | N-ms"
"H5971a","Conj-w, Prep-m | N-msc | 1cs"
"H5971a","Prep-b | N-ms"
"H5971a","Conj-w, Prep-b | N-ms"
"H5971a","Prep-l | N-msc"
"H5971a","Conj-w | N-msc | 3ms"
"H5971a","Prep-b, Art | N-mp"
"H5971a","N-mp"
"H5971a","Prep-m, Art | N-ms"
"H5971a","Prep | N-proper-ms"
"H5971a","Conj-w, Prep-l | N-msc"
"H5971a","Art | N-mp"
"H5971a","Conj-w, Prep-l, Art | N-ms"
"H5971a","Prep-k, Art | N-mp"
"H5971a","Prep-l | N-ms"
"H5971a","Prep-m | N-mpc | 3ms"
"H5971a","Art | N-ms"
"H5971a","Prep-k | N-msc | 1cs"
"H5971a","N-msc | 1cs"
"H5971a","N-msc | 3mp"
"H5971a","Prep-b | N-msc | 3ms"
"H5971a","Prep-m | N-mp"
"H5971b","Prep-m | N-mpc | 3fs"
"H5971b","N-msc | 3fs"
"H5971b","Prep-b | N-mpc | 2ms"
"H5971b","N-msc | 1cs"
"H5971b","N-mpc | 2ms"
"H5971b","Prep-b | N-mpc | 3ms"
"H5971b","Prep-m | N-mpc | 3ms"
"H5971b","N-mpc | 3ms"
"H5971b","N-msc | 3ms"
"H5971b","N-mpc | 3fs"
"H5971b","N-msc | 3mp"
"H5973a",""
"H5973a","Prep | 2mp"
"H5973a","Prep | 2ms"
"H5973a","Conj-w | Prep"
"H5973a","Conj-w | Prep | 2ms"
"H5973a","Conj-w | Prep | 1cs"
"H5973a","Prep"
"H5973a","Prep | 3fs"
"H5973a","Prep | 2fs"
"H5973a","Conj-w | Prep | 2mp"
"H5973a","Conj-w | Prep | 3mp"
"H5973a","Conj-w | Prep | 3ms"
"H5973a","Prep | 1cs"
"H5973a","Pro-r | Prep | 3mp"
"H5973a","Prep | 1cp"
"H5973a","Prep | 3mp"
"H5973a","Prep | 3ms"
"H5973a","Conj-w | Prep | 1cp"
"H5973b","Prep-m | 2fs"
"H5973b","Prep-m"
"H5973b","Prep-m | 2ms"
"H5973b","Prep-m | 3ms"
"H5973b","Prep-m | 1cp"
"H5973b","Prep | Prep | 2ms"
"H5973b","Prep-m | 1cs"
"H5973b","Prep-m | 2mp"
"H5973b","Conj-w, Prep-m"
"H6001a","N-ms"
"H6001a","N-mp"
"H6001a","Prep-l | N-ms"
"H6001b","N-ms"
"H6005",""
"H6014a","V-Piel-Prtcpl-ms"
"H6014b","V-Hitpael-Imperf-2ms"
"H6014b","Conj-w | V-Hitpael-ConjPerf-3ms"
"H6016a","N-msc"
"H6016a","Prep-b | N-mp"
"H6016a","Art | N-mp"
"H6016a","N-ms"
"H6016a","Art | N-ms"
"H6016b","Prep-b, Art | N-ms"
"H6016b","N-ms"
"H6016b","Art | N-ms"
"H6016b","Conj-w, Art | N-ms"
"H6030a","Conj-w | V-Qal-ConjPerf-3ms"
"H6030b","V-Qal-Imperf-3ms | 3mse"
"H6030b","V-Qal-Imperf-3fs"
"H6030b","V-Qal-Imperf-3ms"
"H6030b","V-Qal-Imperf-2ms | 1cp"
"H6030b","V-Qal-Perf-3ms | 3ms"
"H6030b","V-Nifal-Perf-1cs"
"H6030b","V-Qal-Imperf-1cs | 2ms"
"H6030b","V-Nifal-Prtcpl-ms"
"H6030b","Conj-w | V-Qal-ConjPerf-3ms | 1cs"
"H6030b","V-Qal-Prtcpl-msc | 2mse"
"H6030b","Conj-w | V-Qal-ConsecImperf-2ms | 1cs"
"H6030b","Art | V-Qal-Prtcpl-ms"
"H6030b","Prep-m | V-Qal-Inf"
"H6030b","V-Qal-Imperf-3fp"
"H6030b","Conj-w | V-Qal-ConsecImperf-2mp"
"H6030b","Conj-w | V-Qal-ConjPerf-3fs"
"H6030b","V-Qal-Imp-mp"
"H6030b","V-Qal-Imp-ms | 1cp"
"H6030b","V-Qal-Imperf-3fs | 2ms"
"H6030b","V-Qal-Imperf-2ms | 1cs"
"H6030b","V-Qal-Imperf-3ms | 1cp"
"H6030b","V-Qal-Perf-2ms | 3mp"
"H6030b","V-Qal-Imperf-3ms | 3mp"
"H6030b","V-Qal-Perf-3ms"
"H6030b","V-Qal-Imperf-2ms | 3mse"
"H6030b","V-Qal-Imperf-3ms | 2ms"
"H6030b","Conj-w | V-Qal-Imp-ms | 1cs"
"H6030b","Conj-w | V-Qal-ConsecImperf-1cs"
"H6030b","Conj-w | V-Qal-ConjPerf-3ms"
"H6030b","Conj-w | V-Qal-ConjImperf.h-1cs | 2mse"
"H6030b","V-Qal-Imperf-3mp"
"H6030b","Conj-w | V-Qal-ConsecImperf-3ms"
"H6030b","Conj-w | V-Qal-ConsecImperf-3ms | 3ms"
"H6030b","Conj-w | V-Qal-ConsecImperf-3fs"
"H6030b","V-Qal-Prtcpl-msc | 3ms"
"H6030b","V-Qal-Imperf-3ms | 3ms"
"H6030b","Prep-l | V-Qal-Inf"
"H6030b","V-Qal-Perf-1cs | 2ms"
"H6030b","Conj-w | V-Qal-ConsecImperf-3ms | 1cs"
"H6030b","V-Qal-Imperf-1cs | 3mp"
"H6030b","V-Qal-Perf-3cp"
"H6030b","Conj-w | V-Qal-ConsecImperf-3mp"
"H6030b","V-Qal-Perf-2mp"
"H6030b","Conj-w | V-Qal-ConjImperf-1cs | 3ms"
"H6030b","V-Qal-Imperf-1cs"
"H6030b","V-Qal-Imperf-1cs | 2mse"
"H6030b","Conj-w | V-Qal-ConjImperf.h-1cs"
"H6030b","V-Qal-Imperf-2ms"
"H6030b","V-Qal-Imp-ms"
"H6030b","V-Qal-Perf-3ms | 3mp"
"H6030b","V-Qal-Imp-ms | 1cs"
"H6030b","V-Qal-Imperf-2mp | 3ms"
"H6030b","Conj-w | V-Qal-ConjImperf-1cs | 3mp"
"H6030b","Conj-w | V-Qal-ConjPerf-3cp"
"H6030b","V-Qal-Imperf-1cs | 3mse"
"H6030b","Art | V-Qal-Prtcpl-mp"
"H6030b","V-Nifal-Imperf-3ms"
"H6030b"," Conj-w | V-Qal-ConsecImperf-3ms"
"H6030b","Conj-w | V-Qal-ConsecImperf-3ms | 3mp"
"H6030b","Conj-w | V-Qal-ConjPerf-2ms"
"H6030b","V-Qal-Perf-3ms | 1cs"
"H6030b","V-Qal-Perf-1cs"
"H6030b","V-Qal-Perf-3fs"
"H6030b","V-Qal-Imperf-3ms | 3fse"
"H6030b","Conj-w | V-Qal-ConsecImperf-3fp"
"H6030b","V-Qal-Prtcpl-ms"
"H6030b","V-Qal-Imperf-3mp | 2ms"
"H6030b","V-Qal-Imperf.Jus-2ms"
"H6030b","V-Qal-Imperf-3ms | 1cs"
"H6030b","V-Qal-Perf-2ms | 1cs"
"H6030b","Conj-w | V-Qal-Prtcpl-ms"
"H6030b","V-Qal-Perf-3ms | 2ms"
"H6030b","V-Nifal-Imperf-1cs"
"H6030b","Conj-w | V-Qal-ConjPerf-2ms | 3mp"
"H6030c","V-Piel-Inf"
"H6030c","V-Qal-Imperf.Jus-3fs"
"H6030c","V-Qal-Imp-mp"
"H6030c","V-Qal-Inf"
"H6030c","Conj-w | V-Qal-ConsecImperf-3fp"
"H6030c","V-Piel-Imp-mp"
"H6030c","Conj-w | V-Qal-ConsecImperf-3fs"
"H6030c","V-Qal-Imperf-3ms"
"H6030c","Conj-w | V-Qal-ConjPerf-3cp"
"H6030c","Conj-w | V-Qal-ConsecImperf-3mp"
"H6030c","V-Qal-Imperf-3mp"
"H6031a","V-Hifil-Prtcpl-ms"
"H6031a","Prep-l | V-Qal-Inf"
"H6031b","Conj-w | V-Pual-Prtcpl-ms"
"H6031b","Prep-l | V-Hitpael-Inf"
"H6031b","V-Piel-Imperf-2ms"
"H6031b","V-Piel-Imperf-2mp"
"H6031b","V-Nifal-Prtcpl-ms"
"H6031b","V-Qal-Imperf-3mp"
"H6031b","V-Hitpael-Imperf-3mp"
