"id","new_id"
"0101900605","H1817c-009"
"0101900607","H0310a-018"
"0101900705","H7489a-006"
"0101900806","H0834a-003"
"0101900814","H6213a-127"
"0101900816","H2896a-019"
"0101900817","H5869a-005"
"0101900822","H6213a-108"
"0101900824","H3588c-001"
"0101900825","H5921b-001"
"0101900826","H3651b-001"
"0101900907","H1481a-001"
"0101900911","H7489a-009"
"0101900915","H0376-016"
"0101900920","H1817c-016"
"0101901009","H1004b-053"
"0101901011","H1817c-016"
"0101901103","H0834a-003"
"0101901105","H1004b-065"
"0101901108","H6996b-008"
"0101901110","H1419a-025"
"0101901210","H1121a-016"
"0101901213","H0834a-003"
"0101901215","H5892b-034"
"0101901217","H4480a-010"
"0101901301","H3588a-005"
"0101901307","H3588a-005"
"0101901409","H6965b-016"
"0101901411","H4480a-010"
"0101901414","H3588a-005"
"0101901418","H5892b-039"
"0101901421","H5869a-038"
"0101901508","H6965b-001"
"0101901519","H5892b-039"
"0101901612","H5921a-026"
"0101901616","H5892b-020"
"0101901707","H5921a-006"
"0101901711","H0310a-013"
"0101901906","H5869a-053"
"0101901908","H2617a-010"
"0101901909","H0834a-003"
"0101901910","H6213a-036"
"0101901922","H7451c-036"
"0101902003","H5892b-039"
"0101902112","H5892b-039"
"0101902113","H0834a-003"
"0101902201","H4116a-006"
"0101902204","H3588a-005"
"0101902207","H6213a-068"
"0101902212","H5921a-006"
"0101902213","H3651c-006"
"0101902216","H5892b-039"
"0101902303","H5921a-006"
"0101902403","H5921a-006"
"0101902405","H5921a-015"
"0101902409","H0854-023"
"0101902411","H4480a-010"
"0101902503","H5892b-003"
"0101902511","H5892b-003"
"0101902603","H0310a-017"
"0101902706","H0834a-003"
"0101902709","H0854-033"
"0101902802","H5921a-006"
"0101902806","H5921a-015"
"0101902905","H5892b-052"
"0101902918","H5892b-003"
"0101902919","H0834a-003"
"0101903008","H5973a-017"
"0101903009","H3588a-005"
"0101903111","H5921a-033"
"0101903201","H3212-035"
"0101903207","H5973a-017"
"0101903315","H6965b-068"
"0101903418","H5973a-017"
"0101903508","H6965b-086"
"0101903511","H5973a-017"
"0101903515","H6965b-068"
"0101903703","H1121a-065"
"0101903805","H1121a-065"
"0101903811","H1121a-030"
"0102000111","H1481a-018"
"0102000311","H5921a-006"
"0102000313","H0834a-003"
"0102000407","H1471a-015"
"0102000515","H5356a-003"
"0102000517","H6213a-117"
"0102000608","H3588a-005"
"0102000611","H6213a-036"
"0102000619","H5921a-006"
"0102000620","H3651c-006"
"0102000705","H3588a-005"
"0102000711","H0518a-002"
"0102000715","H3588a-005"
"0102000718","H0859a-004"
"0102000720","H0834a-003"
"0102000907","H6213a-036"
"0102000912","H3588a-005"
"0102000914","H5921a-008"
"0102000915","H5921a-015"
"0102000918","H1419a-009"
"0102000920","H0834a-003"
"0102000922","H6213a-157"
"0102000923","H6213a-036"
"0102001007","H3588a-005"
"0102001008","H6213a-036"
"0102001103","H3588a-005"
"0102001112","H5921a-006"
"0102001302","H0834d-003"
"0102001306","H1004b-016"
"0102001311","H2617a-005"
"0102001312","H0834a-003"
"0102001313","H6213a-156"
"0102001318","H0834a-003"
"0102001506","H2896a-036"
"0102001507","H5869a-053"
"0102001612","H5869a-043"
"0102001614","H0834a-003"
"0102001616","H0853-054"
"0102001801","H3588a-005"
"0102001808","H1004b-055"
"0102001810","H5921a-006"
"0102100102","H6485a-036"
"0102100105","H0834d-003"
"0102100107","H6213a-010"
"0102100110","H0834d-003"
"0102100205","H1121a-065"
"0102100208","H0834a-003"
"0102100210","H0853-052"
"0102100305","H1121a-049"
"0102100308","H0834a-003"
"0102100401","H4135a-017"
"0102100405","H1121a-049"
"0102100406","H1121a-073"
"0102100409","H0834d-003"
"0102100502","H1121a-073"
"0102100509","H1121a-049"
"0102100604","H6213a-125"
"0102100703","H4448a-004"
"0102100706","H1121a-079"
"0102100708","H3588a-005"
"0102100710","H1121a-065"
"0102100804","H6213a-010"
"0102100807","H1419a-025"
"0102100904","H1121a-073"
"0102100907","H0834a-003"
"0102101007","H1121a-029"
"0102101008","H3588a-005"
"0102101011","H1121a-073"
"0102101014","H5973a-007"
"0102101015","H1121a-044"
"0102101016","H5973a-007"
"0102101101","H7489a-020"
"0102101104","H5869a-038"
"0102101106","H5921a-006"
"0102101108","H1121a-049"
"0102101206","H7489a-027"
"0102101207","H5869a-053"
"0102101208","H5921a-006"
"0102101210","H5921a-015"
"0102101213","H0834a-003"
"0102101218","H6963a-021"
"0102101219","H3588a-005"
"0102101303","H1121a-073"
"0102101305","H1471a-019"
"0102101306","H7760a-070"
"0102101307","H3588a-005"
"0102101411","H7760a-056"
"0102101412","H5921a-006"
"0102101417","H3212-036"
"0102101419","H4057b-003"
"0102101503","H4480a-010"
"0102101601","H3212-036"
"0102101608","H3588a-005"
"0102101618","H6963a-014"
"0102101704","H6963a-031"
"0102101711","H4480a-010"
"0102101720","H3588a-005"
"0102101724","H6963a-031"
"0102101726","H0834b-002"
"0102101801","H6965b-010"
"0102101809","H3588a-005"
"0102101810","H1471a-019"
"0102101811","H1419a-025"
"0102101812","H7760a-070"
"0102101904","H5869a-016"
"0102101908","H3212-036"
"0102102007","H4057b-014"
"0102102009","H7235b-001"
"0102102102","H4057b-003"
"0102102208","H6635a-021"
"0102102213","H5973a-003"
"0102102215","H0834a-003"
"0102102216","H0859a-004"
"0102102217","H6213a-137"
"0102102306","H0518a-003"
"0102102311","H2617a-030"
"0102102312","H0834a-003"
"0102102313","H6213a-117"
"0102102314","H5973a-003"
"0102102315","H6213a-026"
"0102102317","H5973a-004"
"0102102319","H0834a-003"
"0102102320","H1481a-013"
"0102102505","H5921a-006"
"0102102509","H0834a-003"
"0102102606","H6213a-125"
"0102102611","H0859a-004"
"0102102910","H0834a-003"
"0102103002","H3588a-005"
"0102103011","H5713a-002"
"0102103012","H3588a-005"
"0102103101","H5921a-006"
"0102103102","H3651c-006"
"0102103107","H3588a-005"
"0102103204","H6965b-064"
"0102103208","H6635a-021"
"0102103401","H1481a-018"
"0102103406","H7227a-009"
"0102200102","H0310a-029"
"0102200205","H1121a-012"
"0102200208","H0834a-003"
"0102200212","H3212-038"
"0102200219","H5930a-033"
"0102200220","H5921a-006"
"0102200223","H0834a-003"
"0102200314","H1121a-049"
"0102200317","H5930a-024"
"0102200318","H6965b-064"
"0102200319","H3212-024"
"0102200322","H0834a-003"
"0102200406","H5869a-063"
"0102200508","H5973a-007"
"0102200512","H3212-071"
"0102200605","H5930a-023"
"0102200606","H7760a-096"
"0102200607","H5921a-006"
"0102200609","H1121a-049"
"0102200616","H3212-017"
"0102200618","H3162b-002"
"0102200710","H1121a-044"
"0102200717","H5930a-033"
"0102200807","H5930a-033"
"0102200808","H1121a-044"
"0102200809","H3212-017"
"0102200811","H3162b-002"
"0102200904","H0834a-003"
"0102200913","H6186a-025"
"0102200919","H1121a-049"
"0102200920","H7760a-096"
"0102200922","H5921a-006"
"0102201008","H7819a-003"
"0102201010","H1121a-049"
"0102201105","H4480a-010"
"0102201208","H6213a-164"
"0102201211","H3588a-005"
"0102201214","H3588a-005"
"0102201217","H0859a-004"
"0102201221","H1121a-012"
"0102201224","H4480a-007"
"0102201304","H5869a-063"
"0102201307","H0352a-009"
"0102201308","H0310a-029"
"0102201311","H7161a-001"
"0102201312","H3212-024"
"0102201316","H0352a-004"
"0102201318","H5930a-033"
"0102201320","H1121a-049"
"0102201408","H0834a-003"
"0102201507","H4480a-010"
"0102201606","H3588a-005"
"0102201608","H0834a-003"
"0102201609","H6213a-036"
"0102201616","H1121a-012"
"0102201701","H3588a-005"
"0102201704","H7235a-059"
"0102201705","H7235a-022"
"0102201711","H0834a-003"
"0102201712","H5921a-006"
"0102201804","H1471a-012"
"0102201807","H0834a-003"
"0102201809","H6963a-015"
"0102201905","H6965b-090"
"0102201906","H3212-017"
"0102201907","H3162b-002"
"0102202002","H0310a-024"
"0102202013","H1121a-079"
"0102202210","H1328a-002"
"0102202301","H1328a-003"
"0102300102","H2416e-018"
"0102300111","H2416e-018"
"0102300205","H2275a-002"
"0102300207","H3667a-001"
"0102300301","H6965b-064"
"0102300303","H5921a-010"
"0102300308","H1121a-030"
"0102300402","H8453a-006"
"0102300404","H5973a-002"
"0102300409","H5973a-002"
"0102300501","H6030b-042"
"0102300502","H1121a-030"
"0102300603","H5387a-015"
"0102300605","H0859a-004"
"0102300612","H0376-002"
"0102300613","H4480a-014"
"0102300618","H4480a-003"
"0102300701","H6965b-064"
"0102300704","H5971a-048"
"0102300706","H1121a-072"
"0102300804","H0518a-003"
"0102300806","H0854-033"
"0102300816","H1121a-073"
"0102300906","H0834a-003"
"0102300908","H0834a-003"
"0102300909","H7097a-001"
"0102300910","H7704b-025"
"0102301004","H1121a-030"
"0102301006","H6030b-032"
"0102301012","H1121a-030"
"0102301017","H5892b-031"
"0102301104","H7704b-007"
"0102301108","H0834a-003"
"0102301112","H5869a-008"
"0102301113","H1121a-030"
"0102301114","H5971a-062"
"0102301204","H5971a-001"
"0102301305","H5971a-001"
"0102301309","H0518a-003"
"0102301310","H0859a-004"
"0102301315","H7704b-007"
"0102301317","H4480a-007"
"0102301401","H6030b-032"
"0102301610","H0834a-003"
"0102301613","H1121a-030"
"0102301619","H5674a-094"
"0102301701","H6965b-064"
"0102301702","H7704b-024"
"0102301704","H0834a-003"
"0102301706","H0834a-003"
"0102301709","H7704b-007"
"0102301711","H0834a-003"
"0102301715","H0834a-003"
"0102301716","H7704b-002"
"0102301717","H0834a-003"
"0102301803","H5869a-008"
"0102301804","H1121a-030"
"0102301809","H5892b-031"
"0102301901","H0310a-001"
"0102301902","H3651c-006"
"0102301910","H7704b-024"
"0102301912","H5921a-006"
"0102301916","H2275a-002"
"0102301918","H3667a-001"
"0102302001","H6965b-064"
"0102302002","H7704b-007"
"0102302004","H0834a-003"
"0102302009","H0854-023"
"0102302010","H1121a-030"
"0102400206","H1004b-018"
"0102400209","H0834a-003"
"0102400211","H7760a-009"
"0102400307","H0834a-003"
"0102400311","H1121a-001"
"0102400313","H3669a-002"
"0102400314","H0834a-003"
"0102400401","H3588a-005"
"0102400406","H3212-066"
"0102400409","H1121a-001"
"0102400508","H3212-073"
"0102400509","H0310a-003"
"0102400516","H1121a-012"
"0102400519","H0834a-003"
"0102400609","H1121a-044"
"0102400704","H0834a-003"
"0102400706","H1004b-016"
"0102400710","H0834a-006"
"0102400713","H0834a-006"
"0102400728","H1121a-001"
"0102400801","H0518a-002"
"0102400805","H3212-073"
"0102400806","H0310a-013"
"0102400812","H1121a-044"
"0102400901","H7760a-096"
"0102400911","H5921a-006"
"0102401007","H3212-024"
"0102401012","H6965b-064"
"0102401013","H3212-024"
"0102401017","H5892b-012"
"0102401104","H5892b-020"
"0102401206","H7136a-014"
"0102401210","H6213a-096"
"0102401211","H2617a-017"
"0102401212","H5973a-007"
"0102401304","H5921a-006"
"0102401305","H5869b-004"
"0102401309","H5892b-039"
"0102401403","H0834a-003"
"0102401421","H3588a-005"
"0102401422","H6213a-036"
"0102401423","H2617a-017"
"0102401424","H5973a-007"
"0102401509","H0834a-003"
"0102401511","H1328a-001"
"0102401512","H1121a-073"
"0102401519","H5921a-006"
"0102401602","H2896a-037"
"0102401610","H5869b-007"
"0102401804","H4116a-019"
"0102401807","H5921a-006"
"0102401908","H0518a-003"
"0102402001","H4116a-019"
"0102402104","H2790b-022"
"0102402106","H6743b-003"
"0102402109","H0518a-003"
"0102402202","H0834d-003"
"0102402213","H6781a-004"
"0102402214","H5921a-006"
"0102402304","H0859c-003"
"0102402309","H1004b-064"
"0102402313","H3885a-028"
"0102402404","H1328a-002"
"0102402406","H1121a-073"
"0102402408","H0834a-003"
"0102402507","H7227a-012"
"0102402508","H5973a-015"
"0102402511","H3885a-028"
"0102402707","H0834a-003"
"0102402709","H5800a-029"
"0102402710","H2617a-016"
"0102402712","H5973b-002"
"0102402718","H1004b-064"
"0102402804","H1004b-055"
"0102402904","H3837a-001"
"0102402906","H3837a-001"
"0102402911","H5869b-006"
"0102403006","H6781a-001"
"0102403007","H5921a-006"
"0102403025","H5921a-006"
"0102403027","H5921a-006"
"0102403028","H5869b-006"
"0102403110","H1004b-065"
"0102403203","H1004b-053"
"0102403204","H6605a-049"
"0102403214","H0376-008"
"0102403215","H0834a-003"
"0102403302","H3455-002"
"0102403309","H0518a-003"
"0102403605","H1121a-065"
"0102403607","H0310a-024"
"0102403613","H0834a-003"
"0102403707","H1121a-001"
"0102403709","H3669a-002"
"0102403710","H0834a-003"
"0102403801","H0518a-003"
"0102403804","H1004b-064"
"0102403806","H3212-066"
"0102403811","H1121a-001"
"0102403906","H3212-079"
"0102403908","H0310a-003"
"0102404004","H0834a-003"
"0102404010","H6743b-006"
"0102404014","H1121a-001"
"0102404016","H1004b-063"
"0102404101","H0227a-001"
"0102404104","H3588a-005"
"0102404108","H0518a-002"
"0102404113","H5355a-002"
"0102404204","H5869b-006"
"0102404210","H0518a-003"
"0102404213","H6743b-009"
"0102404215","H0834a-003"
"0102404218","H5921a-024"
"0102404304","H5921a-006"
"0102404305","H5869b-004"
"0102404404","H0859a-004"
"0102404411","H0834a-003"
"0102404414","H1121a-003"
"0102404506","H3820a-014"
"0102404511","H5921a-006"
"0102404514","H5869b-007"
"0102404601","H4116a-019"
"0102404604","H5921a-002"
"0102404706","H0859c-003"
"0102404709","H1328a-002"
"0102404710","H1121a-073"
"0102404712","H0834a-003"
"0102404716","H7760a-059"
"0102404718","H5921a-006"
"0102404720","H6781a-002"
"0102404721","H5921a-006"
"0102404810","H0834a-003"
"0102404819","H1121a-057"
"0102404902","H0518a-003"
"0102404904","H6213a-099"
"0102404905","H2617a-017"
"0102404911","H0518a-002"
"0102404916","H5921a-006"
"0102404918","H0176a-001"
"0102404919","H5921a-006"
"0102405001","H6030b-032"
"0102405002","H3837a-001"
"0102405003","H1328a-003"
"0102405012","H7451a-002"
"0102405013","H0176a-001"
"0102405014","H2896a-001"
"0102405105","H3212-038"
"0102405108","H1121a-003"
"0102405110","H0834d-003"
"0102405202","H0834d-003"
"0102405307","H0899b-008"
"0102405405","H0834a-003"
"0102405406","H5973a-017"
"0102405407","H3885a-002"
"0102405408","H6965b-090"
"0102405508","H0176a-001"
"0102405510","H0310a-029"
"0102405511","H3212-079"
"0102405607","H6743b-003"
"0102405610","H3212-004"
"0102405805","H3212-033"
"0102405806","H5973a-007"
"0102405810","H3212-062"
"0102406007","H0859c-003"
"0102406101","H6965b-086"
"0102406105","H5921a-006"
"0102406107","H3212-050"
"0102406108","H0310a-024"
"0102406114","H3212-024"
"0102406304","H7704b-002"
"0102406308","H5869a-063"
"0102406404","H5869a-016"
"0102406409","H5921a-010"
"0102406508","H7704b-002"
"0102406601","H5608a-027"
"0102406607","H0834a-003"
"0102406608","H6213a-125"
"0102406715","H0310a-024"
"0102500306","H1719a-001"
"0102500307","H1121a-046"
"0102500308","H1719a-001"
"0102500310","H0805a-001"
"0102500401","H1121a-046"
"0102500410","H1121a-030"
"0102500505","H0834a-003"
"0102500601","H1121a-061"
"0102500603","H0834a-003"
"0102500609","H5921a-010"
"0102500611","H1121a-049"
"0102500613","H2416a-014"
"0102500614","H6924b-001"
"0102500617","H6924a-003"
"0102500704","H2416e-018"
"0102500706","H0834a-003"
"0102500707","H2425-006"
"0102500805","H2896a-031"
"0102500810","H5971b-008"
"0102500905","H1121a-023"
"0102500910","H7704b-024"
"0102500912","H1121a-073"
"0102500915","H0834a-003"
"0102500916","H5921a-006"
"0102501001","H7704b-007"
"0102501002","H0834a-003"
"0102501005","H0854-023"
"0102501006","H1121a-030"
"0102501102","H0310a-024"
"0102501109","H1121a-049"
"0102501112","H5973a-007"
"0102501204","H1121a-073"
"0102501206","H0834a-003"
"0102501303","H1121a-030"
"0102501603","H1121a-030"
"0102501607","H2691b-003"
"0102501611","H5387a-013"
"0102501703","H2416e-018"
"0102501715","H5971b-008"
"0102501805","H0834a-003"
"0102501806","H5921a-006"
"0102501811","H5921a-006"
"0102501904","H1121a-073"
"0102502003","H1121a-073"
"0102502010","H1328a-002"
"0102502014","H3837a-001"
"0102502106","H3588a-005"
"0102502202","H1121a-056"
"0102502205","H0518a-003"
"0102502206","H3651c-006"
"0102502210","H3212-036"
"0102502305","H1471a-004"
"0102502306","H1471a-004"
"0102502315","H7227a-006"
"0102502601","H0310a-001"
"0102502602","H3651c-006"
"0102502613","H1121a-073"
"0102502707","H6718a-005"
"0102502709","H7704b-008"
"0102502805","H3588a-005"
"0102502806","H6718a-005"
"0102502906","H4480a-010"
"0102502907","H7704b-007"
"0102503007","H4480a-010"
"0102503008","H0122b-001"
"0102503009","H0122b-001"
"0102503011","H3588a-005"
"0102503014","H5921a-006"
"0102503015","H3651c-006"
"0102503409","H6965b-064"
"0102503410","H3212-024"
"0102600107","H0834a-003"
"0102600111","H3212-024"
"0102600210","H0834a-003"
"0102600301","H1481a-007"
"0102600305","H5973a-003"
"0102600307","H3588a-005"
"0102600315","H6965b-013"
"0102600318","H0834a-003"
"0102600401","H7235a-041"
"0102600415","H1471a-012"
"0102600502","H0834a-003"
"0102600505","H6963a-015"
"0102600708","H3588a-005"
"0102600716","H5921a-006"
"0102600718","H3588a-005"
"0102600719","H2896a-037"
"0102600802","H3588a-005"
"0102600817","H0854-033"
"0102600909","H0349a-002"
"0102600916","H3588a-005"
"0102600920","H5921a-024"
"0102601005","H6213a-036"
"0102601010","H5971a-060"
"0102601014","H5921a-033"
"0102601105","H5971a-060"
"0102601303","H3212-024"
"0102601305","H1432-001"
"0102601307","H3588a-005"
"0102601408","H7227a-032"
"0102601503","H0834a-003"
"0102601510","H5640a-012"
"0102601605","H3212-085"
"0102601606","H5973b-005"
"0102601607","H3588a-005"
"0102601608","H6105a-006"
"0102601609","H4480a-014"
"0102601701","H3212-024"
"0102601705","H5158a-021"
"0102601807","H0834a-003"
"0102601812","H5640a-005"
"0102601814","H0310a-024"
"0102601821","H0834a-003"
"0102601904","H5158a-018"
"0102601909","H2416a-006"
"0102602004","H5973a-007"
"0102602014","H3588a-005"
"0102602016","H5973a-017"
"0102602106","H5921a-024"
"0102602208","H5921a-024"
"0102602213","H3588a-005"
"0102602413","H3588a-005"
"0102602417","H7235a-041"
"0102602510","H3738b-004"
"0102602609","H6635a-021"
"0102602707","H0859d-002"
"0102602711","H0854-032"
"0102602804","H3588a-005"
"0102602807","H5973a-009"
"0102602817","H5973a-009"
"0102602901","H0518a-003"
"0102602902","H6213a-026"
"0102602903","H5973a-015"
"0102602904","H7451c-010"
